"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"GGB22635_SGB63107"	"Sex"	"M"	"SexM"	-2.37269400434407	0.430537238265391	0.515839084247432	0.000121810590791416	0.0313053218333939	0.000243606343762803	0.040682259408388	NA	"abundance"	30	18
"GGB30045_SGB42945"	"Sex"	"M"	"SexM"	-1.75307863513356	0.430537238265391	0.384282414162707	6.63832757141769e-05	0.0313053218333939	6.63832757141769e-05	0.0221720140885351	NA	"abundance"	30	21
"Adlercreutzia_caecimuris"	"Sex"	"M"	"SexM"	-2.24797071621381	0.430537238265391	0.55834662723373	0.000330795852702126	0.0566763560962976	0.000661482279508087	0.0736450271185671	NA	"abundance"	30	19
"Adlercreutzia_aquisgranensis"	"Sex"	"M"	"SexM"	-1.18571210447045	0.430537238265391	0.466211698163438	0.00561391143799495	0.134587105792315	0.0111963068743562	0.18666844522262	NA	"abundance"	30	18
"Adlercreutzia_muris"	"Sex"	"M"	"SexM"	-1.14990227004595	0.430537238265391	0.409205740346009	0.00197500385235339	0.134587105792315	0.00394610706448996	0.164749969942456	NA	"abundance"	30	24
"Caniella_muris"	"Genotype"	"MUT"	"GenotypeMUT"	3.15136765466314	0.671100388340057	0.748504251116647	0.00365612206618349	0.134587105792315	0.00365612206618349	0.164749969942456	NA	"abundance"	30	24
"GGB14001_SGB21428"	"Genotype"	"MUT"	"GenotypeMUT"	2.48885005964276	0.671100388340057	0.522931094753841	0.00246197344336041	0.134587105792315	0.00246197344336041	0.164749969942456	NA	"abundance"	30	28
"GGB18828_SGB27767"	"Genotype"	"MUT"	"GenotypeMUT"	-2.48093957465039	0.671100388340057	0.414286386742597	0.00544457662173858	0.134587105792315	0.00544457662173858	0.181848859166069	NA	"abundance"	30	6
"GGB28310_SGB40880"	"Sex"	"M"	"SexM"	-1.58164419794041	0.430537238265391	0.565925837494072	0.00234497854994686	0.134587105792315	0.00468445817549402	0.173845447846111	NA	"abundance"	30	28
"GGB30046_SGB42947"	"Sex"	"M"	"SexM"	-1.27976512762798	0.430537238265391	0.39287757541941	0.00160313829175807	0.134587105792315	0.00320370653113363	0.164749969942456	NA	"abundance"	30	16
"GGB30861_SGB44083"	"Sex"	"M"	"SexM"	-0.720071323299469	0.430537238265391	0.351186975734648	0.00766841784236494	0.134587105792315	0.0152780310525248	0.18666844522262	NA	"abundance"	30	27
"GGB9439_SGB42949"	"Genotype"	"MUT"	"GenotypeMUT"	-0.445595089873493	0.671100388340057	0.344526110051561	0.00785527854818957	0.134587105792315	0.0156488516953095	0.18666844522262	NA	"abundance"	30	20
"GGB9439_SGB42949"	"Sex"	"M"	"SexM"	-0.864816739765865	0.430537238265391	0.335434107509717	0.00337057430043486	0.134587105792315	0.00672978782975497	0.18666844522262	NA	"abundance"	30	20
"Muribaculum_gordoncarteri"	"Sex"	"M"	"SexM"	-1.30706888920445	0.430537238265391	0.537878519278561	0.00688941886979522	0.134587105792315	0.0137313736472269	0.18666844522262	NA	"abundance"	30	20
"Adlercreutzia_caecimuris"	"Sex"	"M"	"SexM"	-5.57246252076578	0	2.05226657907531	0.00662213040425994	0.134587105792315	0.000661482279508087	0.0736450271185671	NA	"prevalence"	30	19
"Bacteroidales_bacterium"	"Sex"	"M"	"SexM"	-2.71913914788087	0	0.916883147737389	0.00302060462646755	0.134587105792315	0.00603208520062567	0.18315604154627	NA	"prevalence"	30	16
"Coriobacteriaceae_bacterium"	"Sex"	"M"	"SexM"	-3.26347045527575	0	1.19054900952762	0.00612250137150703	0.134587105792315	0.0122075177199699	0.18666844522262	NA	"prevalence"	30	19
"GGB22635_SGB63107"	"Sex"	"M"	"SexM"	-5.61958222029302	0	2.02943748045472	0.0056222696645859	0.134587105792315	0.000243606343762803	0.040682259408388	NA	"prevalence"	30	18
"GGB24132_SGB35935"	"Sex"	"M"	"SexM"	-5.53862876385429	0	2.06982959761706	0.00745319145541773	0.134587105792315	0.0148508328479643	0.18666844522262	NA	"prevalence"	30	20
"GGB24146_SGB35950"	"Sex"	"M"	"SexM"	-2.50282242890759	0	0.920286790920772	0.00653586795524619	0.134587105792315	0.013029018340564	0.18666844522262	NA	"prevalence"	30	17
"GGB27876_SGB40310"	"Sex"	"M"	"SexM"	-2.99006667278444	0	0.928493367576587	0.00128037516433587	0.134587105792315	0.0025591109681103	0.164749969942456	NA	"prevalence"	30	15
